"Year","Media","Pais"
"1953","25.74","Saudi Arabia"
"1953","27.86","Senegal"
"1953","10.08","Serbia"
"1953","26.91","Seychelles"
"1953","26.26","Sierra Leone"
"1953","26.93","Singapore"
"1953","27.04","Sint Maarten"
"1953","8.03","Slovakia"
"1953","9.98","Slovenia"
"1953","26.47","Solomon Islands"
"1953","27.11","Somalia"
"1953","17.31","South Africa"
"1953","22.13","South America"
"1953","1.51","South Georgia And The South Sandwich Isla"
"1953","12.16","South Korea"
"1953","13.89","Spain"
"1953","27.25","Sri Lanka"
"1953","27.03","Sudan"
"1953","26.58","Suriname"
"1953","-5.88","Svalbard And Jan Mayen"
"1953","18.66","Swaziland"
"1953","3.99","Sweden"
"1953","7.55","Switzerland"
"1953","17.5","Syria"
"1953","22.44","Taiwan"
"1953","4.31","Tajikistan"
"1953","22.52","Tanzania"
"1953","26.41","Thailand"
"1953","26.36","Timor Leste"
"1953","26.9","Togo"
"1953","23.39","Tonga"
"1953","26.4","Trinidad And Tobago"
"1953","19.93","Tunisia"
"1953","11.09","Turkey"
"1953","15.07","Turkmenistan"
"1953","27.12","Turks And Caicas Islands"
"1953","23.24","Uganda"
"1953","7.52","Ukraine"
"1953","28","United Arab Emirates"
"1953","9.21","United Kingdom"
"1953","9.39","United Kingdom (Europe)"
"1953","9.53","United States"
"1953","17.58","Uruguay"
"1953","12.57","Uzbekistan"
"1953","25.38","Venezuela"
"1953","24.2","Vietnam"
"1953","26.72","Virgin Islands"
"1953","22.47","Western Sahara"
"1953","26.4","Yemen"
"1953","21.26","Zambia"
"1953","20.76","Zimbabwe"
"1954","13.69","Afghanistan"
"1954","23.94","Africa"
"1954","5.55","Åland"
"1954","12.45","Albania"
"1954","22.65","Algeria"
"1954","26.87","American Samoa"
"1954","10.9","Andorra"
"1954","21.57","Angola"
"1954","26.66","Anguilla"
"1954","26.46","Antigua And Barbuda"
"1954","14.49","Argentina"
"1954","8.94","Armenia"
"1954","28.06","Aruba"
"1954","7.35","Asia"
"1954","21.56","Australia"
"1954","5.7","Austria"
"1954","11.48","Azerbaijan"
"1954","25.14","Bahamas"
"1954","26.39","Bahrain"
"1954","25.61","Baker Island"
"1954","25.21","Bangladesh"
"1954","26.52","Barbados"
"1954","5.65","Belarus"
"1954","9.27","Belgium"
"1954","24.93","Belize"
"1954","26.95","Benin"
"1954","12.28","Bhutan"
"1954","20.91","Bolivia"
"1954","27.25","Bonaire, Saint Eustatius And Saba"
"1954","9.95","Bosnia And Herzegovina"
"1954","21.81","Botswana"
"1954","24.97","Brazil"
"1954","26.32","British Virgin Islands"
"1954","10.11","Bulgaria"
"1954","27.91","Burkina Faso"
"1954","24.09","Burma"
"1954","20.06","Burundi"
"1954","26.94","Cambodia"
"1954","24.2","Cameroon"
"1954","-4.73","Canada"
"1954","23.86","Cape Verde"
"1954","26.78","Cayman Islands"
"1954","25.3","Central African Republic"
"1954","27.17","Chad"
"1954","9.25","Chile"
"1954","6.37","China"
"1954","26.03","Christmas Island"
"1954","24.74","Colombia"
"1954","25.95","Comoros"
"1954","24.26","Congo"
"1954","23.64","Congo (Democratic Republic Of The)"
"1954","25.65","Costa Rica"
"1954","25.84","Côte D'Ivoire"
"1954","10.82","Croatia"
"1954","25.42","Cuba"
"1954","27.49","Curaçao"
"1954","19.15","Cyprus"
"1954","7.1","Czech Republic"
"1954","-17.4","Denmark"
"1954","7.58","Denmark (Europe)"
"1954","28.72","Djibouti"
"1954","26.08","Dominica"
"1954","25.57","Dominican Republic"
"1954","21.52","Ecuador"
"1954","22.66","Egypt"
"1954","24.96","El Salvador"
"1954","24.64","Equatorial Guinea"
"1954","26.89","Eritrea"
"1954","5.03","Estonia"
"1954","23.01","Ethiopia"
"1954","7.73","Europe"
"1954","5.98","Falkland Islands (Islas Malvinas)"
"1954","6.76","Faroe Islands"
"1954","26.84","Federated States Of Micronesia"
"1954","25.35","Fiji"
"1954","2.28","Finland"
"1954","12.62","France"
"1954","10.18","France (Europe)"
"1954","25.79","French Guiana"
"1954","26.25","French Polynesia"
"1954","4.84","French Southern And Antarctic Lands"
"1954","24.02","Gabon"
"1954","27.34","Gambia"
"1954","19.67","Gaza Strip"
"1954","8.47","Georgia"
"1954","7.79","Germany"
"1954","26.5","Ghana"
"1954","14.78","Greece"
"1954","-17.92","Greenland"
"1954","26.82","Grenada"
"1954","26.34","Guadeloupe"
"1954","27.27","Guam"
"1954","23.08","Guatemala"
"1954","10.8","Guernsey"
"1954","25.21","Guinea"
"1954","26.57","Guinea Bissau"
"1954","25.97","Guyana"
"1954","26.38","Haiti"
"1954","2.5","Heard Island And Mcdonald Islands"
"1954","24.8","Honduras"
"1954","23.08","Hong Kong"
"1954","9.11","Hungary"
"1954","1.78","Iceland"
"1954","24.17","India"
"1954","25.82","Indonesia"
"1954","17.67","Iran"
"1954","22.28","Iraq"
"1954","9.44","Ireland"
"1954","9.31","Isle Of Man"
"1954","20.08","Israel"
"1954","12.45","Italy"
"1954","26.14","Jamaica"
"1954","12.22","Japan"
"1954","10.8","Jersey"
"1954","19.89","Jordan"
"1954","3.97","Kazakhstan"
"1954","24.11","Kenya"
"1954","26.86","Kingman Reef"
"1954","26.41","Kiribati"
"1954","25.46","Kuwait"
"1954","2.27","Kyrgyzstan"
"1954","24.03","Laos"
"1954","5.32","Latvia"
"1954","18.15","Lebanon"
"1954","13.46","Lesotho"
"1954","25.22","Liberia"
"1954","22.06","Libya"
"1954","4.27","Liechtenstein"
"1954","5.78","Lithuania"
"1954","8.9","Luxembourg"
"1954","22.81","Macau"
"1954","10.14","Macedonia"
"1954","22.92","Madagascar"
"1954","21.58","Malawi"
"1954","25.99","Malaysia"
"1954","28.04","Mali"
"1954","18.13","Malta"
"1954","26.08","Martinique"
"1954","27.11","Mauritania"
"1954","23.79","Mauritius"
"1954","26.58","Mayotte"
"1954","21.1","Mexico"
"1954","8.32","Moldova"
"1954","8.77","Monaco"
"1954","-1.67","Mongolia"
"1954","9.81","Montenegro"
"1954","26.4","Montserrat"
"1954","17.42","Morocco"
"1954","23.74","Mozambique"
"1954","20.18","Namibia"
"1954","15.19","Nepal"
"1954","9.33","Netherlands"
"1954","8.93","Netherlands (Europe)"
"1954","22.85","New Caledonia"
"1954","10.77","New Zealand"
"1954","26.13","Nicaragua"
"1954","27.36","Niger"
"1954","26.62","Nigeria"
"1954","25.45","Niue"
"1954","2.68","North America"
"1954","6.81","North Korea"
"1954","27.27","Northern Mariana Islands"
"1954","0.82","Norway"
"1954","21.41","Oceania"
"1954","27.17","Oman"
"1954","20.72","Pakistan"
"1954","27.36","Palau"
"1954","23.29","Palestina"
"1954","26.9","Palmyra Atoll"
"1954","26.31","Panama"
"1954","24.45","Papua New Guinea"
"1954","23.45","Paraguay"
"1954","19.8","Peru"
"1954","26.8","Philippines"
"1954","7.02","Poland"
"1954","14.6","Portugal"
"1954","25.46","Puerto Rico"
"1954","27.23","Qatar"
"1954","23.56","Reunion"
"1954","8.2","Romania"
"1954","-5.32","Russia"
"1954","19.21","Rwanda"
"1954","26.66","Saint Barthélemy"
"1954","25.85","Saint Kitts And Nevis"
"1954","26.69","Saint Lucia"
"1954","26.66","Saint Martin"
"1954","5.18","Saint Pierre And Miquelon"
"1954","26.83","Saint Vincent And The Grenadines"
"1954","26.56","Samoa"
"1954","13.4","San Marino"
"1954","25.54","Sao Tome And Principe"
"1954","26.01","Saudi Arabia"
"1954","27.75","Senegal"
"1954","9.41","Serbia"
"1954","26.79","Seychelles"
"1954","25.81","Sierra Leone"
"1954","26.65","Singapore"
"1954","26.66","Sint Maarten"
"1954","7.04","Slovakia"
"1954","9.11","Slovenia"
"1954","26.73","Solomon Islands"
"1954","26.84","Somalia"
"1954","17.07","South Africa"
"1954","21.9","South America"
"1954","1.32","South Georgia And The South Sandwich Isla"
"1954","12.26","South Korea"
"1954","13.43","Spain"
"1954","27.04","Sri Lanka"
"1954","27.11","Sudan"
"1954","26.21","Suriname"
"1954","-5.02","Svalbard And Jan Mayen"
"1954","18.71","Swaziland"
"1954","2.75","Sweden"
"1954","6.66","Switzerland"
"1954","18.54","Syria"
"1954","22.61","Taiwan"
"1954","3.46","Tajikistan"
"1954","22.39","Tanzania"
"1954","26.39","Thailand"
"1954","26.26","Timor Leste"
"1954","26.6","Togo"
"1954","23.54","Tonga"
"1954","26.08","Trinidad And Tobago"
"1954","19.59","Tunisia"
"1954","12.04","Turkey"
"1954","14.21","Turkmenistan"
"1954","26.84","Turks And Caicas Islands"
"1954","22.96","Uganda"
"1954","7.25","Ukraine"
"1954","28.05","United Arab Emirates"
"1954","8.46","United Kingdom"
"1954","8.61","United Kingdom (Europe)"
"1954","9.41","United States"
"1954","17.24","Uruguay"
"1954","11.41","Uzbekistan"
"1954","25.05","Venezuela"
"1954","24.03","Vietnam"
"1954","26.32","Virgin Islands"
"1954","21.9","Western Sahara"
"1954","26.35","Yemen"
"1954","21.3","Zambia"
"1954","21.18","Zimbabwe"
"1955","14.64","Afghanistan"
"1955","24.16","Africa"
"1955","4.89","Åland"
"1955","13.15","Albania"
"1955","24","Algeria"
"1955","26.71","American Samoa"
"1955","11.73","Andorra"
"1955","21.58","Angola"
"1955","26.72","Anguilla"
"1955","26.6","Antigua And Barbuda"
"1955","14.19","Argentina"
"1955","9.97","Armenia"
"1955","27.69","Aruba"
"1955","7.5","Asia"
"1955","21.56","Australia"
"1955","5.87","Austria"
"1955","12.43","Azerbaijan"
"1955","24.94","Bahamas"
"1955","26.07","Bahrain"
"1955","25.38","Baker Island"
"1955","25.1","Bangladesh"
"1955","26.58","Barbados"
"1955","5.83","Belarus"
"1955","9.21","Belgium"
"1955","25.09","Belize"
"1955","26.87","Benin"
"1955","12.02","Bhutan"
"1955","20.77","Bolivia"
"1955","27.09","Bonaire, Saint Eustatius And Saba"
"1955","10.59","Bosnia And Herzegovina"
"1955","21.44","Botswana"
"1955","24.77","Brazil"
"1955","26.38","British Virgin Islands"
"1955","10.88","Bulgaria"
"1955","27.82","Burkina Faso"
"1955","23.73","Burma"
"1955","19.96","Burundi"
"1955","26.67","Cambodia"
"1955","24.12","Cameroon"
"1955","-4.94","Canada"
"1955","24.5","Cape Verde"
"1955","26.69","Cayman Islands"
"1955","24.89","Central African Republic"
"1955","26.99","Chad"
"1955","9.03","Chile"
"1955","6.7","China"
"1955","25.73","Christmas Island"
"1955","24.54","Colombia"
"1955","25.65","Comoros"
"1955","24.27","Congo"
"1955","23.56","Congo (Democratic Republic Of The)"
"1955","25.53","Costa Rica"
"1955","25.82","Côte D'Ivoire"
"1955","11.31","Croatia"
"1955","25.34","Cuba"
"1955","27.21","Curaçao"
"1955","19.73","Cyprus"
"1955","7.19","Czech Republic"
"1955","-17.82","Denmark"
"1955","7.56","Denmark (Europe)"
"1955","28.61","Djibouti"
"1955","26.34","Dominica"
"1955","25.31","Dominican Republic"
"1955","21.42","Ecuador"
"1955","23.4","Egypt"
"1955","24.92","El Salvador"
"1955","24.87","Equatorial Guinea"
"1955","26.81","Eritrea"
"1955","4.27","Estonia"
"1955","23.03","Ethiopia"
"1955","7.82","Europe"
"1955","6.26","Falkland Islands (Islas Malvinas)"
"1955","6.59","Faroe Islands"
"1955","26.65","Federated States Of Micronesia"
"1955","25.27","Fiji"
"1955","-0.16","Finland"
"1955","13.04","France"
"1955","10.67","France (Europe)"
"1955","25.83","French Guiana"
"1955","25.98","French Polynesia"
"1955","5.05","French Southern And Antarctic Lands"
"1955","24.19","Gabon"
"1955","27.58","Gambia"
"1955","20.19","Gaza Strip"
"1955","9.51","Georgia"
"1955","7.68","Germany"
"1955","26.45","Ghana"
"1955","15.44","Greece"
"1955","-18.34","Greenland"
"1955","26.87","Grenada"
"1955","26.52","Guadeloupe"
"1955","26.9","Guam"
"1955","23.19","Guatemala"
"1955","11.15","Guernsey"
"1955","25.34","Guinea"
"1955","26.8","Guinea Bissau"
"1955","25.99","Guyana"
"1955","26.01","Haiti"
"1955","2.65","Heard Island And Mcdonald Islands"
"1955","24.86","Honduras"
"1955","22.89","Hong Kong"
"1955","9.56","Hungary"
"1955","1.44","Iceland"
"1955","23.95","India"
"1955","25.66","Indonesia"
"1955","18.22","Iran"
"1955","22.5","Iraq"
"1955","9.63","Ireland"
"1955","9.43","Isle Of Man"
"1955","20.56","Israel"
"1955","13.03","Italy"
"1955","26.04","Jamaica"
"1955","12.73","Japan"
"1955","11.15","Jersey"
"1955","20.33","Jordan"
"1955","6.06","Kazakhstan"
"1955","24.13","Kenya"
"1955","26.58","Kingman Reef"
"1955","26.22","Kiribati"
"1955","25.44","Kuwait"
"1955","3.85","Kyrgyzstan"
"1955","23.53","Laos"
"1955","4.96","Latvia"
"1955","18.71","Lebanon"
"1955","12.98","Lesotho"
"1955","25.3","Liberia"
"1955","23.31","Libya"
"1955","4.39","Liechtenstein"
"1955","5.72","Lithuania"
"1955","8.89","Luxembourg"
"1955","22.68","Macau"
"1955","10.91","Macedonia"
"1955","22.7","Madagascar"
"1955","21.42","Malawi"
"1955","25.87","Malaysia"
"1955","28.63","Mali"
"1955","19.17","Malta"
"1955","26.34","Martinique"
"1955","28.12","Mauritania"
"1955","23.51","Mauritius"
"1955","26.28","Mayotte"
"1955","20.63","Mexico"
"1955","9.11","Moldova"
"1955","9.43","Monaco"
"1955","-0.62","Mongolia"
"1955","10.63","Montenegro"
"1955","26.56","Montserrat"
"1955","18.76","Morocco"
"1955","23.47","Mozambique"
"1955","20.06","Namibia"
"1955","14.84","Nepal"
"1955","9.22","Netherlands"
"1955","8.82","Netherlands (Europe)"
"1955","23","New Caledonia"
"1955","10.97","New Zealand"
"1955","26.03","Nicaragua"
"1955","27.4","Niger"
"1955","26.46","Nigeria"
"1955","25.46","Niue"
"1955","2.16","North America"
"1955","7.33","North Korea"
"1955","26.9","Northern Mariana Islands"
"1955","-0.47","Norway"
"1955","21.42","Oceania"
"1955","26.68","Oman"
"1955","20.68","Pakistan"
"1955","27.21","Palau"
"1955","23.43","Palestina"
"1955","26.61","Palmyra Atoll"
"1955","26.14","Panama"
"1955","24.44","Papua New Guinea"
"1955","23.25","Paraguay"
"1955","19.7","Peru"
"1955","26.56","Philippines"
"1955","7.4","Poland"
"1955","15.73","Portugal"
"1955","25.47","Puerto Rico"
"1955","26.89","Qatar"
"1955","23.21","Reunion"
"1955","8.87","Romania"
"1955","-5.63","Russia"
"1955","19.1","Rwanda"
"1955","26.72","Saint Barthélemy"
"1955","25.99","Saint Kitts And Nevis"
"1955","26.79","Saint Lucia"
"1955","26.72","Saint Martin"
"1955","4.8","Saint Pierre And Miquelon"
"1955","26.94","Saint Vincent And The Grenadines"
"1955","26.39","Samoa"
"1955","13.78","San Marino"
"1955","25.7","Sao Tome And Principe"
"1955","25.65","Saudi Arabia"
"1955","27.98","Senegal"
"1955","10.23","Serbia"
"1955","26.62","Seychelles"
"1955","25.89","Sierra Leone"
"1955","26.64","Singapore"
"1955","26.72","Sint Maarten"
"1955","7.28","Slovakia"
"1955","9.46","Slovenia"
"1955","26.53","Solomon Islands"
"1955","26.68","Somalia"
"1955","16.6","South Africa"
"1955","21.7","South America"
"1955","1.84","South Georgia And The South Sandwich Isla"
"1955","12.39","South Korea"
"1955","14.54","Spain"
"1955","26.89","Sri Lanka"
"1955","27.09","Sudan"
"1955","26.27","Suriname"
"1955","-7.5","Svalbard And Jan Mayen"
"1955","18.3","Swaziland"
"1955","1.58","Sweden"
"1955","6.96","Switzerland"
"1955","19.17","Syria"
"1955","22.02","Taiwan"
"1955","4.74","Tajikistan"
"1955","22.26","Tanzania"
"1955","25.87","Thailand"
"1955","25.99","Timor Leste"
"1955","26.56","Togo"
"1955","23.66","Tonga"
"1955","26.22","Trinidad And Tobago"
"1955","20.99","Tunisia"
"1955","12.97","Turkey"
"1955","16.07","Turkmenistan"
"1955","26.22","Turks And Caicas Islands"
"1955","22.86","Uganda"
"1955","8.11","Ukraine"
"1955","27.67","United Arab Emirates"
"1955","8.57","United Kingdom"
"1955","8.71","United Kingdom (Europe)"
"1955","8.52","United States"
"1955","16.71","Uruguay"
"1955","13.51","Uzbekistan"
"1955","24.92","Venezuela"
"1955","23.68","Vietnam"
"1955","26.38","Virgin Islands"
"1955","23.17","Western Sahara"
"1955","25.96","Yemen"
"1955","21.22","Zambia"
"1955","20.91","Zimbabwe"
"1956","14.19","Afghanistan"
"1956","23.85","Africa"
"1956","4.05","Åland"
"1956","12.17","Albania"
"1956","22.61","Algeria"
"1956","26.47","American Samoa"
"1956","10.36","Andorra"
"1956","21.52","Angola"
"1956","26.63","Anguilla"
"1956","26.43","Antigua And Barbuda"
"1956","14.02","Argentina"
"1956","7.77","Armenia"
"1956","27.86","Aruba"
"1956","7.12","Asia"
"1956","21.01","Australia"
"1956","5.19","Austria"
"1956","10.53","Azerbaijan"
"1956","24.95","Bahamas"
"1956","25.7","Bahrain"
"1956","25.29","Baker Island"
"1956","25","Bangladesh"
"1956","26.48","Barbados"
"1956","4.43","Belarus"
"1956","8.52","Belgium"
"1956","24.86","Belize"
"1956","26.95","Benin"
"1956","12.07","Bhutan"
"1956","20.28","Bolivia"
"1956","27.13","Bonaire, Saint Eustatius And Saba"
"1956","9.55","Bosnia And Herzegovina"
"1956","21.85","Botswana"
"1956","24.48","Brazil"
"1956","26.28","British Virgin Islands"
"1956","9.72","Bulgaria"
"1956","27.98","Burkina Faso"
"1956","23.76","Burma"
"1956","19.72","Burundi"
"1956","26.52","Cambodia"
"1956","24.13","Cameroon"
"1956","-5.62","Canada"
"1956","23.96","Cape Verde"
"1956","26.64","Cayman Islands"
"1956","25.05","Central African Republic"
"1956","27.05","Chad"
"1956","9.17","Chile"
"1956","6.3","China"
"1956","25.87","Christmas Island"
"1956","24.45","Colombia"
"1956","25.46","Comoros"
"1956","24.33","Congo"
"1956","23.46","Congo (Democratic Republic Of The)"
"1956","25.51","Costa Rica"
"1956","25.77","Côte D'Ivoire"
"1956","10.42","Croatia"
"1956","25.32","Cuba"
"1956","27.29","Curaçao"
"1956","18.86","Cyprus"
"1956","6.43","Czech Republic"
"1956","-17.95","Denmark"
"1956","6.95","Denmark (Europe)"
"1956","28.34","Djibouti"
"1956","26.1","Dominica"
"1956","25.45","Dominican Republic"
"1956","21.44","Ecuador"
"1956","22.98","Egypt"
"1956","24.88","El Salvador"
"1956","24.69","Equatorial Guinea"
"1956","26.5","Eritrea"
"1956","3.5","Estonia"
"1956","22.66","Ethiopia"
"1956","6.9","Europe"
"1956","6.69","Falkland Islands (Islas Malvinas)"
"1956","6.81","Faroe Islands"
"1956","26.7","Federated States Of Micronesia"
"1956","25.15","Fiji"
"1956","-0.02","Finland"
"1956","12.06","France"
"1956","9.52","France (Europe)"
"1956","25.72","French Guiana"
"1956","25.79","French Polynesia"
"1956","4.9","French Southern And Antarctic Lands"
"1956","24.16","Gabon"
"1956","27.25","Gambia"
"1956","19.35","Gaza Strip"
"1956","7.08","Georgia"
"1956","6.97","Germany"
"1956","26.43","Ghana"
"1956","14.42","Greece"
"1956","-18.46","Greenland"
"1956","26.78","Grenada"
"1956","26.31","Guadeloupe"
"1956","26.9","Guam"
"1956","23.01","Guatemala"
"1956","10.29","Guernsey"
"1956","25.34","Guinea"
"1956","26.57","Guinea Bissau"
"1956","25.87","Guyana"
"1956","26.17","Haiti"
"1956","2.53","Heard Island And Mcdonald Islands"
"1956","24.51","Honduras"
"1956","22.8","Hong Kong"
"1956","8.7","Hungary"
"1956","2.19","Iceland"
"1956","23.9","India"
"1956","25.67","Indonesia"
"1956","17.57","Iran"
"1956","21.48","Iraq"
"1956","9.41","Ireland"
"1956","9.16","Isle Of Man"
"1956","19.78","Israel"
"1956","12.06","Italy"
"1956","26.03","Jamaica"
"1956","12.02","Japan"
"1956","10.29","Jersey"
"1956","19.41","Jordan"
"1956","4.84","Kazakhstan"
"1956","23.78","Kenya"
"1956","26.67","Kingman Reef"
"1956","26.21","Kiribati"
"1956","24.73","Kuwait"
"1956","3.78","Kyrgyzstan"
"1956","23.67","Laos"
"1956","3.97","Latvia"
"1956","17.69","Lebanon"
"1956","13.58","Lesotho"
"1956","25.17","Liberia"
"1956","22.09","Libya"
"1956","3.58","Liechtenstein"
"1956","4.53","Lithuania"
"1956","8.14","Luxembourg"
